time,shipX,shipY,cameraX,cameraY,deltaCameraX,deltaCameraY
7.4949,350.0000,554.5292,480.0000,459.8604,0.0000,4.0009
7.5120,350.0000,558.6059,480.0000,463.9385,0.0000,4.0781
7.5285,350.0000,562.5631,480.0000,467.8887,0.0000,3.9502
7.5447,350.0000,566.5447,480.0000,471.8654,0.0000,3.9767
7.5617,350.0000,570.5985,480.0000,475.9196,0.0000,4.0542
7.5786,350.0000,574.5567,480.0000,479.8715,0.0000,3.9519
7.5948,350.0000,578.5152,480.0000,483.8243,0.0000,3.9528
7.6120,350.0000,582.5460,480.0000,487.8547,0.0000,4.0303
7.6280,350.0000,586.5051,480.0000,491.8085,0.0000,3.9538
7.6453,350.0000,590.6084,480.0000,495.9165,0.0000,4.1081
7.6621,350.0000,594.5440,480.0000,499.8449,0.0000,3.9284
7.6787,350.0000,598.5759,480.0000,503.8766,0.0000,4.0317
7.6956,350.0000,602.6080,480.0000,507.9083,0.0000,4.0317
7.7122,350.0000,606.5923,480.0000,511.8889,0.0000,3.9806
7.7283,350.0000,610.5288,480.0000,515.8190,0.0000,3.9301
7.7451,350.0000,614.5136,480.0000,519.8011,0.0000,3.9821
7.7624,350.0000,618.7385,480.0000,524.0402,0.0000,4.2391
7.7782,350.0000,622.5076,480.0000,527.7914,0.0000,3.7512
7.7958,350.0000,626.7089,480.0000,532.0053,0.0000,4.2140
7.8116,350.0000,630.5264,480.0000,535.8081,0.0000,3.8028
7.8280,350.0000,634.5361,480.0000,539.8171,0.0000,4.0090
7.8450,350.0000,638.5220,480.0000,543.8006,0.0000,3.9835
7.8617,350.0000,642.5560,480.0000,547.8357,0.0000,4.0351
7.8787,350.0000,646.6381,480.0000,551.9219,0.0000,4.0862
7.8956,350.0000,650.5284,480.0000,555.8029,0.0000,3.8810
7.9118,350.0000,654.5389,480.0000,559.8130,0.0000,4.0101
7.9284,350.0000,658.5495,480.0000,563.8232,0.0000,4.0102
7.9457,350.0000,662.4606,480.0000,567.8860,0.0000,4.0628
7.9621,350.0000,666.1439,480.0000,571.8294,0.0000,3.9434
7.9788,350.0000,669.6549,480.0000,575.6909,0.0000,3.8615
7.9953,350.0000,673.0605,480.0000,579.5315,0.0000,3.8406
8.0117,350.0000,676.2129,480.0000,583.1514,0.0000,3.6198
8.0288,350.0000,679.3819,480.0000,586.8727,0.0000,3.7213
8.0450,350.0000,682.2979,480.0000,590.3419,0.0000,3.4692
8.0621,350.0000,685.2276,480.0000,593.8916,0.0000,3.5498
8.0784,350.0000,687.9077,480.0000,597.1686,0.0000,3.2769
8.0952,350.0000,690.5854,480.0000,600.4907,0.0000,3.3221
8.1117,350.0000,693.0492,480.0000,603.5687,0.0000,3.0780
8.1320,350.0000,695.4693,480.0000,606.6250,0.0000,3.0562
8.1450,350.0000,697.7894,480.0000,609.5785,0.0000,2.9535
8.1617,350.0000,699.8371,480.0000,612.3899,0.0000,2.8114
8.1784,350.0000,701.6463,480.0000,615.0771,0.0000,2.6872
8.1954,350.0000,703.2469,480.0000,617.6689,0.0000,2.5918
8.2114,350.0000,704.5529,480.0000,619.9727,0.0000,2.3038
8.2285,350.0000,705.6646,480.0000,622.1503,0.0000,2.1777
8.2452,350.0000,706.5752,480.0000,624.1745,0.0000,2.0242
8.2620,350.0000,707.2711,480.0000,625.9818,0.0000,1.8073
8.2788,350.0000,707.7882,480.0000,627.6659,0.0000,1.6841
